指標名,ホテル,,,,,,,,
出典,Hotels.com,,,,,,,,
年次,GPCI2019,,,,,,,,
URL,https://hotels.com/,,,,,,,,
備考,GPCI2019データ、そのためホテル名や住所が英語表記,,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,室数,ホテルURL
港区,赤坂８丁目,赤坂,"8-8-1 Akasaka, Minato-ku, Tokyo, Tokyo-to, Japan",35.670689,139.729635,Palace Studio Akasaka Nibankan,3,1,https://www.hotels.com/ho442147/
港区,赤坂７丁目,赤坂,"7-9-6 Akasaka, Minato-ku, Tokyo, Tokyo, 107-0052, Japan",35.669841,139.733241,MIMARU TOKYO AKASAKA,3.5,36,https://www.hotels.com/ho696508640/
港区,赤坂７丁目,赤坂,"7-6-13 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",35.67155,139.73305,the b tokyo akasaka,3,162,https://www.hotels.com/ho228058/
港区,赤坂７丁目,赤坂,"7-9-4 Akasaka, Minato-ku, Tokyo, Tokyo, 107-0052, Japan",35.669972,139.73337,HOTEL LiVEMAX AKASAKA,2.5,55,https://www.hotels.com/ho1123997408/
港区,赤坂７丁目,赤坂,"7-5-51 Akasaka, Minato-ku, Tokyo,, Tokyo, Tokyo (prefecture), 107-0052, Japan",35.672917,139.730135,Toyamaken Akasaka Kaikan,3,1,https://www.hotels.com/ho704090336/
港区,赤坂６丁目,赤坂,"Akasaka 6-2-13, Minato-ku, Tokyo, 107-0052, Japan",35.671416,139.73663,Keio Presso Inn Akasaka,3,157,https://www.hotels.com/ho672344/
港区,赤坂６丁目,赤坂,"6-3-17 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",35.67128,139.73541,Sotetsu Fresa Inn Tokyo-Akasaka,3,139,https://www.hotels.com/ho251725/
港区,赤坂６丁目,赤坂,"6-14-12 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",35.66959,139.732967,Akasaka Yoko Hotel,3,235,https://www.hotels.com/ho399516/
港区,赤坂６丁目,赤坂,"6-13-5 Akasaka, Minato, Tokyo, Tokyo, 107-0052, Japan",35.66992,139.73455,KAISU - Hostel,2,5,https://www.hotels.com/ho1045743456/
港区,赤坂６丁目,赤坂,"6-15-17 Akasaka, Tokyo, Tokyo-to, 107-0052, Japan",35.669295,139.732557,Marroad Inn Akasaka,3,264,https://www.hotels.com/ho484723/
港区,赤坂４丁目,赤坂,"4-9-24 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",35.67559,139.73265,Hotel Monterey Akasaka,3.5,196,https://www.hotels.com/ho251532/
港区,赤坂４丁目,赤坂,"4-3-14 Akasaka, Minato-ku, Tokyo, Tokyo, 107-0052, Japan",35.673835,139.735172,nine hours Akasaka,2.5,168,https://www.hotels.com/ho730579552/
港区,赤坂４丁目,赤坂,"1F, 4-3-13 Akasaka, Minato-ku, Tokyo, Tokyo, 1070052, Japan",35.6741,139.735286,Akasakano-sato Premium,2.5,2,https://www.hotels.com/ho860655456/
港区,赤坂４丁目,赤坂,"2F, 4-3-13 Akasaka, Minato-ku, Tokyo, Tokyo, 107-0052, Japan",35.674105,139.73528,Akasaka-no Sato Female Only,1,14,https://www.hotels.com/ho860675456/
港区,赤坂４丁目,赤坂,"4-3, Akasaka, Minato, Tokyo, Tokyo, 107-0052, Japan",35.675187,139.735985,Hotel Vista Premio Tokyo Akasaka,3.5,140,https://www.hotels.com/ho719083456/
港区,赤坂３丁目,赤坂,"3-12-3 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",35.673873,139.73802,Centurion Hotel Residential Akasaka,3.5,48,https://www.hotels.com/ho344837/
港区,赤坂３丁目,赤坂,"Akasaka 3-11-8, Minato-ku, Tokyo, 107-0052, Japan",35.674392,139.737296,The Centurion Hotel Classic Akasaka,3.5,23,https://www.hotels.com/ho698333/
港区,赤坂３丁目,赤坂,"3-19-3 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",35.675907,139.736561,Centurion Hotel Grand Akasaka,3,82,https://www.hotels.com/ho435589/
港区,赤坂３丁目,赤坂,"3-21-7 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",35.676613,139.736222,the b tokyo akasaka-mitsuke,3,122,https://www.hotels.com/ho349747/
港区,赤坂３丁目,赤坂,"3-10-9 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",35.67562,139.73723,Akasaka Granbell Hotel,3,61,https://www.hotels.com/ho337793/
港区,赤坂３丁目,赤坂,"3-12-5 Akasaka, Minato-ku, Tokyo, Tokyo, Japan",35.673709,139.738096,HOTEL FELICE AKASAKA,3,167,https://www.hotels.com/ho671224288/
港区,赤坂３丁目,赤坂,"3-19-10 Akasaka, Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",35.675903,139.735861,APA Villa Hotel Akasaka-Mitsuke,3,223,https://www.hotels.com/ho359544/
港区,赤坂３丁目,赤坂,"4-2-4 Akasaka Minato-ku, Tokyo, Tokyo-to, 107-0052, Japan",35.675741,139.735917,Centurion Cabin & Spa Ladies,1.5,32,https://www.hotels.com/ho506203/
港区,赤坂３丁目,赤坂,"3-16-7 Akasaka, Minato, Tokyo, Tokyo-to, 107-0052, Japan",35.674633,139.736274,Super Hotel Lohas Akasaka,3,157,https://www.hotels.com/ho544520/
港区,赤坂３丁目,赤坂,"3-12-16 Akasaka, Minato, Tokyo, Tokyo-to, 107-0052, Japan",35.673772,139.737832,Centurion Hotel Residential Cabin Tower,2,145,https://www.hotels.com/ho570564/
港区,赤坂３丁目,赤坂,"3-18-1 Akasaka, Tokyo, Tokyo, 107-0052, Japan",35.67553,139.73652,Hotel Risveglio Akasaka,3.5,71,https://www.hotels.com/ho721113472/
港区,赤坂３丁目,赤坂,"3-9-3 Akasaka, Tokyo, Toyko, 107-0052, Japan",35.677278,139.736483,Akasaka Crystal Hotel,2.5,44,https://www.hotels.com/ho537862/
港区,赤坂２丁目,赤坂,"2-Chome-17-55 Akasaka, Minato-ku, Tokyo, Tokyo, 107-0052, Japan",35.67041,139.737948,ICI HOTEL Akasaka by RELIEF,3.5,120,https://www.hotels.com/ho859254720/
港区,赤坂２丁目,赤坂,"2-12-2 Akasaka, Minato-ku, Tokyo, 107-0052, Japan",35.671803,139.739533,Akasaka Urban Hotel,3,31,https://www.hotels.com/ho629048/
港区,赤坂２丁目,赤坂,"2-6-14 Akasaka, Minato-ku, Tokyo, Tokyo, 107-0052, Japan",35.67206,139.739047,Henn na Hotel Tokyo Akasaka,2.5,116,https://www.hotels.com/ho643936096/
港区,赤坂２丁目,赤坂,"2-7-2 Akasaka, Minato-ku, Tokyo, 107-0052, Japan",35.672296,139.739787,Inno Family Managed Hostel Roppongi,2,47,https://www.hotels.com/ho581107/
港区,赤坂２丁目,赤坂,"3-chome, 13-7 Akasaka, Minato-ku, Tokyo, 1070052, Japan",35.672895,139.737492,First Cabin Akasaka,1.5,123,https://www.hotels.com/ho574460/
港区,赤坂２丁目,赤坂,"2-14-14 Akasaka, Minato, Tokyo, Tokyo-to, 107-0052, Japan",35.671685,139.737812,INNSOMNIA akasaka,3.5,68,https://www.hotels.com/ho572639/
港区,赤坂２丁目,赤坂,"2-17-54 Akasaka, Minato, Tokyo, 107-0052, Japan",35.670075,139.73856,HOTEL MYSTAYS PREMIER Akasaka,3.5,327,https://www.hotels.com/ho593796/
港区,赤坂１丁目,虎ノ門,"1-12-33 Akasaka Minato, Tokyo, Tokyo-to, 107-0052, Japan",35.668362,139.740507,InterContinental ANA Tokyo,4.5,844,https://www.hotels.com/ho126669/
港区,西麻布３丁目,-,"4-4-5 Nishiazabu, Minato-ku, Tokyo, Tokyo-to, 106-0031, Japan",35.656946,139.723904,APA Hotel Nishiazabu,3,193,https://www.hotels.com/ho226756/
港区,西麻布３丁目,-,"3-24-20 Nishiazabu, Minato-ku, Tokyo, Tokyo, 106-0031, Japan",35.659625,139.723586,First Cabin Nishi Azabu,2.5,206,https://www.hotels.com/ho632128576/
港区,西麻布１丁目,-,"1-11-6 Nishiazabu, Minato-ku, Tokyo, Tokyo-to, 106-0031, Japan",35.660145,139.724756,Roppongi Hotel S,3.5,47,https://www.hotels.com/ho433946/
千代田区,西神田２丁目,-,"2-4-4 Nishi Kanda Chiyoda-ku, Tokyo, Tokyo-to, 101-0065, Japan",35.697767,139.75437,Hotel Villa Fontaine Tokyo-Kudanshita,3,144,https://www.hotels.com/ho328482/
新宿区,西新宿８丁目,-,"8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023, Japan",35.69421,139.69364,Hotel Rose Garden Shinjuku,3,101,https://www.hotels.com/ho221348/
新宿区,西新宿７丁目,-,"7-14-14, Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 1600023, Japan",35.694803,139.697207,Hotel MyStays Nishi-Shinjuku,3,102,https://www.hotels.com/ho463733/
新宿区,西新宿７丁目,-,"7-23-2 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023, Japan",35.694062,139.694121,Nishitetsu Inn Shinjuku,3,302,https://www.hotels.com/ho391061/
新宿区,西新宿７丁目,-,"7-10-5 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023, Japan",35.693668,139.698282,ibis Tokyo Shinjuku,3,206,https://www.hotels.com/ho401304/
新宿区,西新宿７丁目,-,"Nishi-Shinjuku 7-16-2, Tokyo, Tokyo, 160-0023, Japan",35.695819,139.697225,Hotel Bampky,2.5,13,https://www.hotels.com/ho1181128096/
新宿区,西新宿６丁目,-,"6-6-2, Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023, Japan",35.69226,139.69159,Hilton Tokyo,4.5,825,https://www.hotels.com/ho235252/
新宿区,西新宿６丁目,-,"6-12-39, Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo, 160-0023, Japan",35.694548,139.689573,Daiwa Roynet Hotel Nishi Shinjuku,3,280,https://www.hotels.com/ho866546080/
新宿区,西新宿５丁目,-,"5-9-8 Nishi-Shinjuku, Tokyo, Tokyo-to, 160-0023, Japan",35.690873,139.68682,Tokyu Stay Nishi-Shinjuku,3,149,https://www.hotels.com/ho371903/
新宿区,西新宿４丁目,-,"4-5-10 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023, Japan",35.689925,139.6848,Palace Studio Shinjuku Parkside,3,269,https://www.hotels.com/ho392031/
新宿区,西新宿４丁目,-,"4-38-12, Nishishinjuku, Tokyo, Tokyo, 160-0023, Japan",35.685177,139.686243,STUDIO INN NISHISHINJUKU,3,5,https://www.hotels.com/ho1021958176/
新宿区,西新宿４丁目,-,"4 Chome-12-6 Nishishinjuku, Tokyo, Tokyo, 160-0023, Japan",35.689601,139.687139,Ryokan Ichinao,2.5,10,https://www.hotels.com/ho931657600/
新宿区,西新宿４丁目,-,"4-37-16, Nishi-Shinjuku, Tokyo, Tokyo, 160-0023, Japan",35.6857,139.686,Nambu Inn Nishi Shinjuku,2.5,6,https://www.hotels.com/ho1167903776/
新宿区,西新宿３丁目,-,"3-5-13 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023, Japan",35.686175,139.691819,Sun Members Tokyo Shinjuku,3,178,https://www.hotels.com/ho366789/
新宿区,西新宿３丁目,-,"3-6-17 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023, Japan",35.686041,139.691332,Palace Studio Shinjuku Tochomae,3,1,https://www.hotels.com/ho442135/
新宿区,西新宿２丁目,-,"3-7-1-2 Nishi Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 163-1055, Japan",35.686738,139.690419,Park Hyatt Tokyo,5,177,https://www.hotels.com/ho108657/
新宿区,西新宿２丁目,-,"2-7-2 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-0023, Japan",35.69109,139.69188,Hyatt Regency Tokyo,4.5,746,https://www.hotels.com/ho111600/
新宿区,西新宿２丁目,-,"3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023, Japan",35.68718,139.69296,Shinjuku Washington Hotel Main,3.5,1297,https://www.hotels.com/ho239916/
新宿区,西新宿２丁目,-,"3-2-9 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-8336, Japan",35.687199,139.693127,Shinjuku Washington Hotel Annex,3,337,https://www.hotels.com/ho450722/
新宿区,西新宿２丁目,-,"4-31-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023, Japan",35.68862,139.68887,THE KNOT TOKYO Shinjuku,3,408,https://www.hotels.com/ho228256/
新宿区,西新宿２丁目,-,"2-2-1 Nishi-shinjuku, Tokyo, Tokyo, 160-8330, Japan",35.68971,139.69441,Keio Plaza Hotel Tokyo Premier Grand,4.5,165,https://www.hotels.com/ho613504160/
新宿区,西新宿１丁目,-,"2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330, Japan",35.69034,139.69485,Keio Plaza Hotel Tokyo,4.5,1435,https://www.hotels.com/ho106211/
新宿区,西新宿１丁目,-,"1-23-1 Nishi-Shinjuku, Tokyo, Tokyo-to, 160-0023, Japan",35.689801,139.696387,Kadoya Hotel,3,94,https://www.hotels.com/ho404286/
新宿区,西新宿１丁目,-,"1-16-11 Kabuki-cho, Tokyo, Tokyo, 1600021, Japan",35.689391,139.697653,Hotel FINE - Adults Only,2.5,9,https://www.hotels.com/ho997792960/
港区,西新橋３丁目,虎ノ門,"3-23-16 Nishishinbashi, Minato-ku, Tokyo, 105-0003, Japan",35.662131,139.751231,NEXUS DOOR TOKYO,3,95,https://www.hotels.com/ho632109792/
港区,西新橋３丁目,虎ノ門,"3-10-7 Nishishinbashi Minatoku, Tokyo, Tokyo-to, 105-0005, Japan",35.664338,139.751968,First Cabin Atagoyama,1.5,150,https://www.hotels.com/ho546981/
港区,西新橋２丁目,虎ノ門,"2-8-10 Nishi-Shimbashi, Minato-ku, Tokyo, Tokyo-to, 105-0003, Japan",35.665792,139.753646,Hibiya City Hotel,3.5,35,https://www.hotels.com/ho511216/
港区,西新橋２丁目,虎ノ門,"2-6-9, Nishishinbashi, Minato-ku, Tokyo, Tokyo-to, 105-0003, Japan",35.666774,139.753199,APA Hotel Shimbashi Toranomon,3,153,https://www.hotels.com/ho449864/
港区,西新橋１丁目,虎ノ門,"1-17-13 Nishi-Shinbashi, Minato-ku, Tokyo, Tokyo, 105-0003, Japan",35.667534,139.753432,the b tokyo shimbashi,3,109,https://www.hotels.com/ho607272896/
港区,西新橋１丁目,虎ノ門,"1-23-10 Nishi-Shinbashi, Minato-ku, Tokyo, Tokyo, 105-0003, Japan",35.667921,139.751303,bnb+ Toranomon branch Trip Community Tokyo,1,60,https://www.hotels.com/ho648588448/
中央区,晴海４丁目,-,"4-7-28 HARUMI, CHUO-KU,, Tokyo, NRT, 1040053, Japan",35.652894,139.779106,Mariners Court,3,1,https://www.hotels.com/ho316118624/
中央区,晴海３丁目,-,"3-8-1 Harumi, Chuo, Tokyo, Tokyo-to, 104-0053, Japan",35.654919,139.779407,HOTEL FUKURACIA Harumi,3,212,https://www.hotels.com/ho347507/
渋谷区,神南１丁目,-,"1-8-11 Jinnan, Shibuya-ku, Tokyo, Tokyo, 150-0041, Japan",35.664179,139.70007,HOTEL EMIT SHIBUYA,2.5,72,https://www.hotels.com/ho732825376/
渋谷区,神南１丁目,-,"1-20-13 Jinnan, Shibuya-ku, Tokyo, Tokyo, 150-0041, Japan",35.662315,139.699738,The Millennials Shibuya,2.5,120,https://www.hotels.com/ho709297792/
千代田区,神田練塀町,-,"44-4 Kanda Neribeicho, Chiyoda, Tokyo, 101-0022, Japan",35.699985,139.774931,Akihabara BAY HOTEL - Caters to Women,2.5,130,https://www.hotels.com/ho598282/
千代田区,神田富山町,-,"30-1 TOMIYAMA-CHO, KANDA CHIYODA-KU,, Tokyo, Tokyo (prefecture), 1010043, Japan",35.693494,139.773828,Olympic Inn Kanda,3,70,https://www.hotels.com/ho584356/
千代田区,神田富山町,-,"Tosho Building, 28-4 Kanda Tomiyamacho, Tokyo, Tokyo, 1010043, Japan",35.693404,139.773468,Uhome Kanda Hotel,2.5,6,https://www.hotels.com/ho1044619744/
千代田区,神田東松下町,-,"11-2 Kanda Higashimatsushita-cho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0042, Japan",35.693626,139.774384,Comfort Hotel Tokyo Kanda,3,103,https://www.hotels.com/ho262753/
千代田区,神田淡路町２丁目,-,"2-10-6, Kandaawajicho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0063, Japan",35.697508,139.768264,Hotel MyStays Ochanomizu Conference Center,3,142,https://www.hotels.com/ho468256/
千代田区,神田淡路町２丁目,-,"2-9 Kanda Awaji-cho, Chiyoda, Tokyo, Tokyo-to, 101-0063, Japan",35.698414,139.767786,Ochanomizu Hotel Juraku,3,243,https://www.hotels.com/ho594035/
千代田区,神田淡路町１丁目,-,"1-7-5 Kanda-awajicho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0063, Japan",35.695787,139.766388,the b tokyo ochanomizu,3,72,https://www.hotels.com/ho326242/
千代田区,神田多町,-,"2-7-2 Kandatacho, Chiyoda, Tokyo, Japan",35.693586,139.769397,New Central Hotel,2.5,311,https://www.hotels.com/ho644035/
千代田区,神田西福田町,-,"8-1 Kanda-Konyacho, Tokyo, Tokyo, 101-0035, Japan",35.691531,139.774253,Sotetsu Fresa Inn Tokyo-Kanda,3,115,https://www.hotels.com/ho688929152/
千代田区,神田須田町２丁目,-,"KandaSudacho 2-9-1, Chiyoda-ku, Tokyo, Tokyo, 101-0041, Japan",35.695834,139.77371,Sakura Cross Hotel Akihabara,2.5,8,https://www.hotels.com/ho1037620544/
千代田区,神田須田町２丁目,-,"2-25-12 Kanda Sudacho, Chiyoda, Tokyo, Tokyo, 101-0041, Japan",35.696571,139.773824,HOTEL RESOL AKIHABARA,3,143,https://www.hotels.com/ho940809536/
千代田区,神田須田町２丁目,-,"2-19-4 Kanda Suda-cho, Tokyo, Japan",35.696631,139.772263,VIA INN AKIHABARA,3,283,https://www.hotels.com/ho612534304/
千代田区,神田須田町１丁目,-,"1-16 Suda-cho, Kanda, Chiyoda-ku, Tokyo, 101-0041, Japan",35.695168,139.770315,Dormy Inn Premium Kanda,3,139,https://www.hotels.com/ho670698/
千代田区,神田須田町１丁目,-,"1-4-7, Kanda Sudacho, Chiyoda-ku, Tokyo, Tokyo, 101-0041, Japan",35.69483,139.76789,BELKEN HOTEL KANDA,2.5,113,https://www.hotels.com/ho860784032/
千代田区,神田神保町２丁目,-,"2-5-13 Kanda Jimbocho, Chiyoda-ku, Tokyo, Tokyo, 101-0051, Japan",35.695834,139.756645,SAKU REN JIMBOCHO,3,32,https://www.hotels.com/ho701774464/
千代田区,神田神保町２丁目,-,"2-21-4 Kanda Jimbocho Chiyoda-ku, Tokyo, Tokyo-to, 101-0051, Japan",35.69487,139.75645,Sakura Hotel Jimbocho,2,44,https://www.hotels.com/ho358445/
千代田区,神田神保町２丁目,-,"2-10-1 Kanda Jimbo-cho, Chiyoda-ku, Tokyo, Tokyo, 101-0051, Japan",35.696439,139.756298,URBAN HOSTEL KANDA JIMBOCHO TOKYO- Caters to Women,1,48,https://www.hotels.com/ho745089504/
千代田区,神田神保町１丁目,-,"1-30 Jimbou-cho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0051, Japan",35.697103,139.758402,Hotel Villa Fontaine Tokyo-Jimbocho,3,72,https://www.hotels.com/ho328306/
千代田区,神田神保町１丁目,-,"1-19-7 Kanda-Jimbocho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0051, Japan",35.695373,139.760446,Sotetsu Fresa Inn Ochanomizu-Jimbocho,3,130,https://www.hotels.com/ho476237/
千代田区,神田小川町３丁目,-,"3-24-9 Kanda Ogawamachi, Chiyoda-ku, Tokyo, Tokyo-to, 101-0052, Japan",35.69569,139.762804,Ochanomizu Hotel Shoryukan,3.5,42,https://www.hotels.com/ho424957/
千代田区,神田小川町３丁目,-,"3-1-22 Kanda Ogawamachi, Chiyoda-ku, Tokyo, Tokyo-to, 101-0052, Japan",35.694737,139.762346,APA Hotel Kanda-Jimbocho-Ekihigashi,3,187,https://www.hotels.com/ho479370/
千代田区,神田駿河台３丁目,-,"3-4 Kanda-surugadai, Chiyoda-Ku, Tokyo, Tokyo-to, 101-0062, Japan",35.696617,139.765773,Hotel Ryumeikan Ochanomizu Honten,4,9,https://www.hotels.com/ho505968/
千代田区,神田駿河台１丁目,-,"1-1 Surugadai Kanda Chiyoda-ku, Tokyo, Tokyo-to, 101-0062, Japan",35.6981,139.7614,Hilltop Hotel,3.5,35,https://www.hotels.com/ho342785/
千代田区,神田佐久間町３丁目,-,"3-38, Kanda Sakuma-cho, Chiyoda-ku, Tokyo, Tokyo, 101-0025, Japan",35.697556,139.777083,First Cabin Akihabara,2.5,149,https://www.hotels.com/ho652857536/
千代田区,神田佐久間町３丁目,-,"3-9-1 Sakumacho, Kanda, Chiyoda-ku, Tokyo, Tokyo, 101-0025, Japan",35.697534,139.777561,&AND HOSTEL AKIHABARA,2,42,https://www.hotels.com/ho683250624/
千代田区,神田佐久間町３丁目,-,"3-37-42 Kandasakumacho, Tokyo, Tokyo, 101-0025, Japan",35.698074,139.776977,Le Tour Hotel Akihabara-Ekimae,3,22,https://www.hotels.com/ho1215327936/
千代田区,神田佐久間町３丁目,-,"4-8 Sakuma-cho, Kanda, Tokyo, Tokyo-to, 101-0025, Japan",35.697559,139.77947,Akihabara Hotel 3000 - Hostel,2,10,https://www.hotels.com/ho507003/
千代田区,神田佐久間町２丁目,-,"2-13-20, Kanda Sakumacho, Chiyoda-ku, Tokyo, Tokyo, 101-0025, Japan",35.698288,139.776467,APA Hotel Akihabara-ekimae,3,137,https://www.hotels.com/ho417792/
千代田区,神田佐久間町１丁目,-,"1-6-5 Kanda Sakumacho, Chiyoda-ku, Tokyo, Tokyo-to, 101-0025, Japan",35.697737,139.773896,remm Akihabara,3.5,260,https://www.hotels.com/ho324902/
千代田区,神田佐久間町１丁目,-,"1-8-3 Sakumacho, Kanda, Chiyoda-ku, Tokyo, Tokyo-to, 101-0025, Japan",35.697507,139.773775,Akihabara Washington Hotel,3.5,369,https://www.hotels.com/ho343963/
千代田区,神田紺屋町,-,"11-2, Kandakonyacho, Tokyo, Tokyo, 101-0035, Japan",35.691921,139.774468,Akihabara Luxury Cityhouse,3,8,https://www.hotels.com/ho1051628576/
千代田区,神田錦町３丁目,-,"3-11-15 Kandanishiki-cho, Chiyoda-ku, Tokyo, Tokyo, 101-0054, Japan",35.691934,139.759728,nine hours Otemachi-Imperial Palace,2,129,https://www.hotels.com/ho693047168/
千代田区,神田錦町１丁目,-,"Chiyoda-ku Kandanishikicho 1-14-13, Landpool Kanda Terrace 6F, Tokyo, Tokyo, 101-0054, Japan",35.693792,139.764615,bnb+ Kanda - Hostel,1,20,https://www.hotels.com/ho975646656/
千代田区,神田錦町１丁目,-,"Chiyoda-ku, Nishikicho 1-14-13, Landpool Kanda Terrace 8F, Tokyo, Tokyo, 101-0054, Japan",35.693674,139.76451,Mash Café & Bed AKIHABARA - Hostel,1,21,https://www.hotels.com/ho1104676384/
千代田区,神田錦町１丁目,-,"5F, 1-14-13 Kanda Nishikicho, Tokyo, Tokyo, 101-0054, Japan",35.693785,139.76462,"MANGA ART HOTEL, TOKYO - Hostel",2,35,https://www.hotels.com/ho1093747456/
渋谷区,神泉町,-,"Shinsencho 8-14 Shibuya-ku, Tokyo, Tokyo-to, 150-0045, Japan",35.655656,139.693669,Tokyu Stay Shibuya,3,124,https://www.hotels.com/ho371776/
渋谷区,神泉町,-,"10-3 Shinsencho, Shibuya-ku, Tokyo, Tokyo, 150-0045, Japan",35.655367,139.693098,Turn Table Hostel,2.5,51,https://www.hotels.com/ho696530368/
渋谷区,神泉町,-,"10-5 Shinsen, Shibuya, Tokyo, 1500045, Japan",35.655081,139.693053,NADESHIKO HOTEL SHIBUYA - Caters to Women,2.5,24,https://www.hotels.com/ho580169/
渋谷区,神山町,-,"10-8, Kamiyama-Cho, Shibuya-ku, Tokyo, Tokyo-to, 150-0047, Japan",35.663169,139.694972,Shibuya Creston Hotel,3,53,https://www.hotels.com/ho366263/
渋谷区,神山町,-,"6-2, Kamiyama-cho, Tokyo, Tokyo Prefecture, 150-0047, Japan",35.664904,139.694079,OYO 471 Hotel New Washington,2.5,42,https://www.hotels.com/ho1168763584/
渋谷区,神宮前６丁目,-,"6-24-4 Jingumae, Shibuya-ku, Tokyo, Tokyo-to, 150-0001, Japan",35.665608,139.702366,Dormy Inn Premium Shibuya Jingumae Hot Spring,3,136,https://www.hotels.com/ho407074/
渋谷区,神宮前５丁目,-,"5-31 Jingumae, Shibuya-ku, Tokyo, 150-0001, Japan",35.664197,139.704165,TRUNK HOTEL,3.5,15,https://www.hotels.com/ho689991/
渋谷区,神宮前３丁目,-,"3-1-29 JINGUMAE,, Tokyo, Tokyo (prefecture), 150-0001, Japan",35.66992,139.71457,Oakwood Residence Aoyama,-,72,https://www.hotels.com/ho30233120/
新宿区,神楽坂４丁目,-,"4-1-3, Kagurazaka, Tokyo, Tokyo, 162-0825, Japan",35.70184,139.73996,Kagurazaka Retro na Hotel,3,4,https://www.hotels.com/ho1163312640/
新宿区,神楽河岸,-,"18F Central Plaza, 1-1 Kaguragashi, Shinjuku, Tokyo, Tokyo, 162-0823, Japan",35.700718,139.743478,Tokyo Central Youth Hostel,2,158,https://www.hotels.com/ho434415/
中央区,新富２丁目,-,"2-5-10, Shintomi, Chuo-ku, Tokyo, Tokyo-to, 104-0041, Japan",35.671678,139.773599,APA Hotel Shintomicho-Ekimae,3,135,https://www.hotels.com/ho435627/
中央区,新富２丁目,-,"2-4-13, Shintomi, Tokyo, Tokyo, 104-0041, Japan",35.671503,139.773161,Amanek Ginza East,3,35,https://www.hotels.com/ho595969/
中央区,新富１丁目,-,"1-12-11 Shintomi, Chuo-ku, Tokyo, Tokyo, 104-0041, Japan",35.673215,139.774401,APA Hotel Shintomicho-Ekikita,3,98,https://www.hotels.com/ho622640/
中央区,新富１丁目,-,"2-2-2, Shintomi, Chuo-ku, Tokyo, Tokyo, 104-0041, Japan",35.672232,139.773018,Hotel Seven Seas GINZA,3,41,https://www.hotels.com/ho633919456/
中央区,新富１丁目,-,"1-4, Shintomi, Chuo-ku, Tokyo, Tokyo, 104-0041, Japan",35.673043,139.772641,MIMARU TOKYO GINZA EAST,3,37,https://www.hotels.com/ho1189978496/
中央区,新富１丁目,-,"1-14-7, Shintomi, Chuo-ku, Tokyo, Tokyo-to, 104-0041, Japan",35.673028,139.775421,APA Hotel <Hatchobori Eki Minami>,3,135,https://www.hotels.com/ho367496/
中央区,新富１丁目,-,"1-17-8, Shintomi, Chuo-ku, Tokyo, Tokyo, 104-0041, Japan",35.671799,139.775146,APA Hotel Hatchobori Shintomicho,3,141,https://www.hotels.com/ho725188832/
中央区,新富１丁目,-,"1-7-12 Shintomi, Chuo-ku, Tokyo, Tokyo, 104-0041, Japan",35.672318,139.773515,HOTEL LiVEMAX TOKYOSHINTOMICHO,2.5,66,https://www.hotels.com/ho1123987136/
中央区,新富１丁目,-,"1-5-10 Shintomi, Chuo, Tokyo, 104-0001, Japan",35.672214,139.772868,Imano Tokyo Ginza Hostel,2,84,https://www.hotels.com/ho612111104/
中央区,新富１丁目,-,"1-14-10 Shintomi, Tokyo, Tokyo, 104-0041, Japan",35.67315,139.77506,DJ Hostel Ginza,1,24,https://www.hotels.com/ho942297344/
