指標名,病院・診療所・クリニック,,,,,,
出典,病院なび,,,,,,
年次,2020/2/26取得,,,,,,
URL,https://byoinnavi.jp/,,,,,,
備考,,,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ
中央区,日本橋３丁目,日八京,東京都中央区日本橋三丁目14-1 新々会館ビル1F,35.679645,139.774824,ササキ歯科,"歯科, 小児歯科, 歯科口腔外科"
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目8番14号 日本橋ビル3F,35.680104,139.7732625,東京CRクリニック,"腫瘍内科, 内科, リハビリテーション科"
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目2-6 岩上ビル4F,35.680401,139.771854,YSこころのクリニック,"心療内科, 精神科"
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目5-12 吉野ビル4F,35.679141,139.772826,東京八重洲ヘルシアクリニック,内科
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目3-11,35.679861,139.77171,医療法人社団福和会 福和クリニック付属臨床試験センター,内科
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-3-14 東京駅センタービル,35.68005,139.7712285,東京駅センタービルクリニック,内科
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目15-7 薮伊豆総本店ビル4階,35.679078,139.77522,百済診療所,内科
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目2-6 岩上ビル2階,35.680401,139.771854,医療法人社団遼風会 栗原クリニック東京・日本橋,"内科, 消化器科, 泌尿器科"
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-2-15 ザ・レジデンス東京駅前1階,35.680473,139.7711925,日本橋れいわ内科,"内科, 糖尿病内科"
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-4-16 東和八重洲ビル(旧:春陽堂ビル)5階,35.679996,139.770648,ルネスクリニック,"内科, 泌尿器科"
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-1-15 IK第14日本橋ビル5F,35.680788,139.771494,山の手クリニック 八重洲院,"泌尿器科, 性感染症内科, 婦人科"
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目1-2 NTA日本橋ビル9F,35.681022,139.771503,医療法人三秀会 八重洲中央クリニック,婦人科
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目1-17 日本橋ヒロセビル 2F,35.68095,139.771323,メディカルスキャニング東京,放射線科
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-5-1 日本橋高島屋三井ビルディング10F,35.681337,139.7738295,医療法人舘出張 佐藤会 フィーカレディースクリニック,"婦人科, 内科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目2-2 マルヒロ日本橋ビル2F,35.682057,139.772196,医療法人社団 健元会 東京デイサージェリークリニック,"外科, 消化器外科, 肛門外科, 内視鏡外科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目1-19 三幸ビル1階,35.682417,139.772196,中山眼科医院,眼科
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目1-10 柳屋ビルB2階,35.682435,139.7730915,医療法人明宝会 みどり眼科クリニック,眼科
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-2-2 マルヒロ日本橋ビル3F,35.682057,139.772196,池本形成外科・美容外科,"形成外科, 皮膚科, 美容外科, 美容皮膚科, 麻酔科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目2-8 東京風月堂日本橋ビル7F,35.681913,139.7730555,北川デンタルオフィス,歯科
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目1-19 三幸ビル2階,35.682417,139.772196,医療法人社団応和会 三園歯科診療所,"歯科, 矯正歯科, 歯科口腔外科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-2-6 日本橋通り2丁目ビル8F,35.68194,139.7728665,医療法人社団周優会 日本橋グリーン歯科,"歯科, 矯正歯科, 歯科口腔外科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目1-20 DEAR日本橋タワー3F,35.682588,139.772259,仲谷歯科クリニック,"歯科, 矯正歯科, 小児歯科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目1-10 柳屋ビルB2F,35.682435,139.7730915,医療法人社団応和会 柳屋ビル歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目1-21 第二東洋ビル4F,35.682732,139.7723625,医療法人社団明敬会 東京日本橋デンタルクリニック,"歯科, 歯科口腔外科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目3-4 日本橋プラザビル 2F,35.681391,139.7721285,医療法人社団アゼリア会 東京日本橋歯科,"歯科, 歯科口腔外科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目15-3 和孝江戸橋ビル3F,35.68131,139.7761245,佐藤歯科医院,"歯科, 歯科口腔外科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目15-10 宝明治安田ビル1階,35.681283,139.77585,日本橋さくら歯科,"歯科, 小児歯科, 歯科口腔外科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目1-21 第2東洋ビル3F,35.682732,139.7723625,医療法人尊和会 日本橋サンクリニック,"心療内科, 精神科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目16-13 ランディック日本橋ビル2階,35.681022,139.776408,ランディック日本橋クリニック,"心療内科, 精神科, 神経科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目1-10 柳屋ビルディング2F,35.682435,139.7730915,日本橋整形外科クリニック,整形外科
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目1-10 柳屋ビルB1,35.682435,139.7730915,医療法人社団頌栄会 上田診療所,"内科, リウマチ科, 皮膚科, 耳鼻いんこう科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目2-20 日本橋仲通りビル3F,35.682039,139.771944,医療法人社団健創会 八重洲街診療所,"内科, 外科, 皮膚科, 泌尿器科, 性病科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目1-18 C-road Bldg (2Fが受付です),35.682399,139.7723265,医療法人社団 豊智会 AIC八重洲クリニック,"脳神経外科, 循環器内科, 精神科, 乳腺外科, 呼吸器内科, 放射線科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-2-2 マルヒロ日本橋ビル4F,35.682057,139.772196,プライベートケアクリック東京 東京院,泌尿器科
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-2-8 東京風月堂日本橋ビル9F,35.681913,139.7730555,日本橋エムズクリニック,"皮膚科, 形成外科"
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目7-1 東京日本橋タワー8階,35.681913,139.774275,医療法人社団永遠幸 NATURAL ART CLINIC 日本橋,婦人科
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-21 第二東洋ビル2F,35.682732,139.7723625,日本橋ウィメンズクリニック,"婦人科, 女性内科"
中央区,日本橋１丁目,日八京,東京都中央区日本橋1丁目2-10 一東洋ビル6階,35.683146,139.773726,ゆかスキンクリニック,"アレルギー科, 皮膚科"
中央区,日本橋１丁目,日八京,東京都中央区日本橋一丁目2-8 ニホンバシビル5階,35.683434,139.7739915,後藤眼科,眼科
中央区,日本橋１丁目,日八京,東京都中央区日本橋1-18-14 クローバー日本橋2F,35.682993,139.776966,五大歯科,歯科
中央区,日本橋１丁目,日八京,東京都中央区日本橋1丁目5-3 日本橋西川ビル1階,35.683128,139.774536,医療法人社団D&M Smile エイチエーデンタル日本橋,"歯科, 矯正歯科"
中央区,日本橋１丁目,日八京,東京都中央区日本橋1丁目2-8 ニホンバシビル2F,35.683434,139.7739915,とまる歯科クリニック,"歯科, 矯正歯科, 小児歯科"
中央区,日本橋１丁目,日八京,東京都中央区日本橋1丁目3-8 ディアマントビル2F,35.682957,139.773699,日本橋あみ歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
中央区,日本橋１丁目,日八京,東京都中央区日本橋一丁目2-10 東洋ビル4F,35.683146,139.773726,医療法人社団愛歯会 愛歯歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
中央区,日本橋１丁目,日八京,東京都中央区日本橋1丁目2-10 一東洋ビル2階,35.683146,139.773726,医療法人社団凛菫会 日本橋中央通り歯科室,"歯科, 歯科口腔外科"
中央区,日本橋１丁目,日八京,東京都中央区日本橋一丁目7-11 日本橋東ビル2F,35.683326,139.7754585,耳鼻咽喉科日本橋大河原クリニック,耳鼻いんこう科
中央区,日本橋１丁目,日八京,東京都中央区日本橋一丁目3-13 東京建物日本橋ビル7F,35.683047,139.7732715,医療法人社団善仁会 総合健診センターヘルチェック 日本橋センター,放射線科
千代田区,日比谷公園,-,東京都千代田区日比谷公園1-3 市政会館地下1階,35.671401,139.755438,新日比谷木下歯科クリニック,歯科
千代田区,二番町,-,東京都千代田区二番町9-10 タワー麹町2階,35.685126,139.7369925,福田矯正歯科,矯正歯科
千代田区,二番町,-,東京都千代田区二番町5 麹町駅プラザ2F,35.68554,139.7362545,医療法人社団聖会 大串歯科医院,歯科
千代田区,二番町,-,東京都千代田区二番町3-11 パシフィックスクエア麹町3階,35.686125,139.7369025,デンタルサロン麹町,"歯科, 矯正歯科, 歯科口腔外科"
千代田区,二番町,-,東京都千代田区二番町11-9 花ビル1F,35.685396,139.7376585,審美歯科・矢田クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
千代田区,二番町,-,東京都千代田区二番町11-20 ミュージアム1999二番町ビル2F,35.686107,139.7387385,番町オーラルサージャリー&スキャニング,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
千代田区,二番町,-,東京都千代田区二番町7-7 セコムメディカルビル,35.685081,139.734603,医療法人社団あんしん会 四谷メディカルキューブ,"内科, 外科, 婦人科, 泌尿器科, 放射線科, 麻酔科, 脳神経外科, 乳腺外科, 消化器内科, 循環器内科, ...もっと見る"
千代田区,二番町,-,東京都千代田区二番町3-11 VORT二番町8F,35.686125,139.7369025,麹町スキンクリニック,皮膚科
港区,南麻布５丁目,-,東京都港区南麻布5丁目10-24 第二佐野ビル702号,35.6526,139.72239,フローイーストクリニック,"アレルギー科, 小児科"
港区,南麻布５丁目,-,東京都港区南麻布5-10-24 第二佐野ビル4階,35.6526,139.72239,喜島クリニック,"胃腸科, 外科, 肛門科, 内科"
港区,南麻布５丁目,-,東京都港区南麻布5丁目15-16 ナガツビル4F,35.650899,139.722471,アラナ矯正歯科広尾,矯正歯科
港区,南麻布５丁目,-,東京都港区南麻布五丁目15-27 広尾リープレックスB'S 4F,35.652114,139.7224305,医療法人社団瑞の木会 広尾ほしの矯正歯科,矯正歯科
港区,南麻布５丁目,-,東京都港区南麻布5丁目1-28 高島ビル3階,35.65278,139.722012,フィリオン矯正歯科東京,"矯正歯科, 小児歯科"
港区,南麻布５丁目,-,東京都港区南麻布5-15-27 広尾リープレックスビズ8F,35.652114,139.7224305,広尾 峰岸産婦人科,産婦人科
港区,南麻布５丁目,-,東京都港区南麻布5丁目1-11 Qiz広尾3F,35.655084,139.72275,医療法人社団宗友会 パークサイド広尾レディスクリニック,"産婦人科, 心療内科, 内科, 整形外科, 乳腺外科"
港区,南麻布５丁目,-,東京都港区南麻布5-10-24 第二佐野ビル4階,35.6526,139.72239,広尾かなもりクリニック,"産婦人科, 内科"
港区,南麻布５丁目,-,東京都港区南麻布5丁目14-14 HIROO23 1F,35.651691,139.723209,洋デンタルオフィス広尾,歯科
港区,南麻布５丁目,-,東京都港区南麻布5丁目12-16 有栖川ハウス1F,35.652555,139.7236455,田山歯科医院,歯科
港区,南麻布５丁目,-,東京都港区南麻布五丁目5-7 ドリームアンザイ3F,35.653977,139.725927,医療法人社団洋空会 有栖川デンタルクリニック,"歯科, 矯正歯科"
港区,南麻布５丁目,-,東京都港区南麻布5丁目2-35 イシマルマンション501号,35.655048,139.723353,貴美島デンタルオフィス,"歯科, 矯正歯科"
港区,南麻布５丁目,-,東京都港区南麻布5丁目6-8,35.653563,139.7266425,社会福祉法人恩賜財団母子愛育会 愛育クリニック,"小児科, 皮膚科, 産婦人科"
港区,南麻布５丁目,-,東京都港区南麻布5丁目10-24 第二佐野ビル3F,35.6526,139.72239,おくつ整形外科クリニック,整形外科
港区,南麻布５丁目,-,東京都港区南麻布五丁目10-26 ORE広尾ビル7F,35.652843,139.7224215,医療法人再生未来 R未来がん国際クリニック,内科
港区,南麻布５丁目,-,東京都港区南麻布5丁目16-11 ラ・ガール,35.65134,139.723416,ナショナルメディカルクリニック,"内科, 小児科"
港区,南麻布５丁目,-,東京都港区南麻布五丁目13-6 有栖川パークマンション地下1F,35.651997,139.7238255,有栖川整形外科,"内科, 整形外科, リハビリテーション科"
港区,南麻布５丁目,-,東京都港区南麻布5-10-26 ORE広尾ビル 6F,35.652843,139.7224215,医療法人再生未来 サイエンスクリニック,"内科, 美容皮膚科"
港区,南麻布５丁目,-,東京都港区南麻布5丁目15-27 広尾REEPLEX B'S 6F,35.652114,139.7224305,医療法人社団康梓会 Y’Sサイエンスクリニック広尾,皮膚科
港区,南麻布５丁目,-,東京都港区南麻布5丁目15-27 広尾リープレックスビズ9階,35.652114,139.7224305,医療法人社団輝咲会 スキンリファインクリニック広尾,皮膚科
港区,南麻布５丁目,-,東京都港区南麻布5丁目10-26 ORE広尾ビル3階,35.652843,139.7224215,ウイメンズクリニック南麻布,婦人科
港区,南麻布４丁目,-,東京都港区南麻布4丁目12-25 南麻布セントレ7F,35.647146,139.7242215,麻布東京デンタルクリニック,歯科
港区,南麻布４丁目,-,東京都港区南麻布4丁目11-28 元山ビル1F,35.646975,139.72743,医療法人財団蒼仁会 岡村歯科医院,歯科
港区,南麻布４丁目,-,東京都港区南麻布4丁目1-29 広尾ガーデン3F,35.650161,139.7226375,オグマ歯科,歯科
港区,南麻布４丁目,-,東京都港区南麻布4丁目2-48 TTCビル2F,35.648946,139.722993,医療法人社団永昇会 ゴウデンタルオフィス,"歯科, 矯正歯科"
港区,南麻布４丁目,-,東京都港区南麻布4丁目13-2 麻布高橋ビル2F,35.647236,139.723434,西山歯科医院,"歯科, 矯正歯科, 小児歯科"
港区,南麻布４丁目,-,東京都港区南麻布4丁目13-3,35.647155,139.723524,高橋医院,"心療内科, 精神科"
港区,南麻布４丁目,-,東京都港区南麻布四丁目14-6 BARBIZON34ビル 7F,35.64648,139.72554,医療法人社団功翼会 広尾インターナショナルクリニック,内科
港区,南麻布４丁目,-,東京都港区南麻布4丁目13-7 南麻布アコルトビル5階,35.646858,139.7239515,医療法人社団相心会 ワイズクリニック,内科
港区,南麻布４丁目,-,東京都港区南麻布4丁目11-30 南麻布渋谷ビル7階,35.647002,139.7271375,優里医院,"内科, 外科, 呼吸器科, 循環器科, 乳腺外科"
港区,南麻布４丁目,-,東京都港区南麻布4丁目6-1 南棟6階,35.650575,139.7266515,医療法人社団きのこ会 エスポアール東京クリニック,"内科, 精神科, 神経内科"
港区,南麻布４丁目,-,東京都港区南麻布4-2-49 麻布サンパレス202,35.649135,139.7228895,M'sクリニック南麻布,"内科, 皮膚科, 美容皮膚科"
港区,南麻布４丁目,-,東京都港区南麻布4-14-6 バルビゾン34番館6F,35.64648,139.72554,医療法人社団紘朗会 麻布皮フ科クリニック,皮膚科
港区,南麻布３丁目,-,東京都港区南麻布3丁目21-17 BCITYTOWER AZABUTOKYO12階,35.647623,139.7321145,ゴールド麻布デンタルクリニック,"歯科, 歯科口腔外科"
港区,南麻布２丁目,-,東京都港区南麻布2丁目14-19 オキノビル1F,35.647578,139.73319,吉田整形外科,"リウマチ科, 整形外科, リハビリテーション科"
港区,南麻布２丁目,-,東京都港区南麻布2丁目2-17 第2ゴチョウビル2F,35.649783,139.7362545,卓也デンタルクリニック,歯科
港区,南麻布２丁目,-,東京都港区南麻布二丁目8-17 鳥海ビル2F,35.648415,139.735818,麻布南デンタルクリニック,歯科
港区,南麻布２丁目,-,東京都港区南麻布2丁目13-21 ライワマンション南麻布1F,35.646948,139.7345265,白金高輪姫歯科室,"歯科, 矯正歯科, 小児歯科"
港区,南麻布２丁目,-,東京都港区南麻布2丁目10-10 マンション麻布三の橋1階,35.647929,139.736187,麻布なかすじデンタルクリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
港区,南麻布２丁目,-,東京都港区南麻布2-5-15 エントピアコート麻布2B,35.649171,139.7371185,榊原デンタルクリニック,"歯科, 小児歯科, 矯正歯科, 歯科口腔外科"
港区,南麻布２丁目,-,東京都港区南麻布二丁目5-21 イデア南麻布ビル2F,35.649936,139.7371005,はやし耳鼻咽喉科,耳鼻いんこう科
港区,南麻布２丁目,-,東京都港区南麻布2丁目10-21,35.647875,139.735116,医療法人財団厚生会 古川橋病院,"内科, 外科, 呼吸器科, 消化器科, 循環器科, 整形外科, リハビリテーション科, 肛門外科"
港区,南麻布２丁目,-,東京都港区南麻布2丁目2-13 麻布ハイプラザ205,35.649927,139.736448,劉内科整形外科,"内科, 整形外科"
港区,南麻布１丁目,-,東京都港区南麻布1丁目5-1 大東ビル2F,35.652411,139.734252,可知歯科医院,"歯科, 矯正歯科, 小児歯科"
港区,南麻布１丁目,-,東京都港区南麻布1-12-1,35.650251,139.7344545,南麻布医院,"内科, 外科, 胃腸科"
港区,南麻布１丁目,-,東京都港区南麻布1-3-6 マンション麻布館202,35.652213,139.733172,有馬クリニック,"内科, 消化器内科"
渋谷区,南平台町,-,東京都渋谷区南平台町13-1 サトウビル3F,35.655291,139.695939,医療法人社団慶緒会 南平台緒方クリニック,"アレルギー科, 形成外科, 美容外科, 皮膚科"
渋谷区,南平台町,-,東京都渋谷区南平台町1-9 南平台宝来ビル3F,35.655768,139.6968525,坪水クリニック,胃腸科
渋谷区,南平台町,-,東京都渋谷区南平台町2-17 日交渋谷南平台ビル1F,35.655543,139.6966905,医療法人社団 京和会 渋谷KU歯科,"歯科, 矯正歯科"
渋谷区,南平台町,-,東京都渋谷区南平台町15-13 帝都渋谷ビル1階,35.6553,139.695336,南平台歯科クリニック,"歯科, 矯正歯科"
渋谷区,南平台町,-,東京都渋谷区南平台町13-1 サトウビル1階,35.655291,139.695939,佐藤内科クリニック,内科
港区,南青山７丁目,-,東京都港区南青山7丁目14-7 南青NSビル2F,35.656587,139.717845,ガーデンクリニック広尾,"アレルギー科, 皮膚科"
港区,南青山７丁目,-,東京都港区南青山七丁目12-10,35.658027,139.718484,刀根歯科医院,歯科
港区,南青山７丁目,-,東京都港区南青山7丁目11-5 HOUSE7115 1F,35.658612,139.7186685,南青山アイリス歯科,"歯科, 矯正歯科, 小児歯科"
港区,南青山７丁目,-,東京都港区南青山7丁目8-8 南青山ロイアルハイツ101号,35.658981,139.71744,南青山内科クリニック,"内科, 腎臓内科"
港区,南青山６丁目,-,東京都港区南青山6丁目13-5 ポルトポヌール1F,35.660124,139.715244,ミライズ矯正歯科 南青山,矯正歯科
港区,南青山６丁目,-,東京都港区南青山六丁目2-9 NYKビル2階,35.660844,139.715577,MORI DENTAL CLINIC,歯科
港区,南青山６丁目,-,東京都港区南青山6-2-9 NYKビル8F,35.660844,139.715577,ストレスケア南青山,"心療内科, 精神科"
港区,南青山６丁目,-,東京都港区南青山6-2-13 ファイン青山5階,35.661087,139.715001,Clinic ZENDO Health Care,"精神科, 心療内科"
港区,南青山６丁目,-,東京都港区南青山6丁目12-11 ヴィレッジアヤ南青山1階,35.660367,139.715226,南青山さとう内科,"内科, 消化器科, 胃腸科, 小児科"
港区,南青山６丁目,-,東京都港区南青山6-2-10 バックボーンハウス7F,35.660925,139.715415,ミニマルクリニック(汗管腫&傷跡クリニック),"皮膚科, 形成外科, 美容皮膚科, 美容外科"
港区,南青山６丁目,-,東京都港区南青山6丁目1-3 コレッツィオーネ2F,35.66259,139.7163195,ウイメンズクリニック南青山,婦人科
港区,南青山５丁目,-,東京都港区南青山5-4-35 たつむら青山マンション410,35.661933,139.713462,かとうクリニック,"外科, 脳神経外科"
港区,南青山５丁目,-,東京都港区南青山5丁目13-7 ビューメッドスクウェア1Fイースト,35.660853,139.713588,青山表参道桜井矯正歯科クリニック,矯正歯科
港区,南青山５丁目,-,東京都港区南青山5-3-10 From1st. 303,35.662761,139.715901,よごさわ歯科矯正,矯正歯科
港区,南青山５丁目,-,東京都港区南青山5丁目4-35 たつむらビル808,35.661933,139.713462,菅原矯正歯科,矯正歯科
港区,南青山５丁目,-,東京都港区南青山5丁目1-22 青山ライズスクエア3階,35.664309,139.7122065,医療法人社団 大坪矯正歯科医院,矯正歯科
港区,南青山５丁目,-,東京都港区南青山5丁目10-6 テラアシオス表参道5F,35.662392,139.7115765,医療法人青真会 青山エルクリニック,"形成外科, 美容外科, 皮膚科"
港区,南青山５丁目,-,東京都港区南青山五丁目4-35 たつむら青山マンション409,35.661933,139.713462,川崎歯科歯周病研究所,歯科
港区,南青山５丁目,-,東京都港区南青山5丁目10-1 二葉ビル9階,35.662185,139.711203,ホワイトマイスター,歯科
港区,南青山５丁目,-,東京都港区南青山5丁目11-1 桜井ビル1F,35.662338,139.711752,医療法人社団慈祐会 片桐歯科医院,"歯科, 矯正歯科"
港区,南青山５丁目,-,東京都港区南青山5丁目5-25 T-PLACE2F,35.663571,139.7133495,タイラデンタルクリニック,"歯科, 矯正歯科"
港区,南青山５丁目,-,東京都港区南青山5丁目10-19 青山真洋ビル4F,35.662788,139.710771,医療法人社団真洋会 天野歯科,"歯科, 歯科口腔外科"
港区,南青山５丁目,-,東京都港区南青山五丁目16-3 メゾン青南3F,35.661006,139.7143395,南青山添野歯科医院,"歯科, 小児歯科"
港区,南青山５丁目,-,東京都港区南青山5丁目1-22 青山ライズスクエア3F,35.664309,139.7122065,医療法人社団 青山歯科医院,"歯科, 小児歯科, 歯科口腔外科"
港区,南青山５丁目,-,東京都港区南青山5-10-19 青山真洋ビル5階,35.662788,139.710771,やべ耳鼻咽喉科 表参道,"耳鼻いんこう科, アレルギー科"
港区,南青山５丁目,-,東京都港区南青山5-1-22 青山ライズスクエア3階,35.664309,139.7122065,青山・表参道 睡眠ストレスクリニック,"心療内科, 精神科"
港区,南青山５丁目,-,東京都港区南青山五丁目12-16 英ビル6F,35.661204,139.7128725,みすずクリニック,"心療内科, 精神科"
港区,南青山５丁目,-,東京都港区南青山5丁目14-1 グリーンビル3F,35.660808,139.713327,医療法人社団真貴志会 南青山アンティーク通りクリニック,"心療内科, 精神科, 神経科"
港区,南青山５丁目,-,東京都港区南青山5丁目4-35 辰村青山マンション606号,35.661933,139.713462,医療法人社団清洋会 八木クリニック,内科
港区,南青山５丁目,-,東京都港区南青山5丁目10-19 天野歯科青山ビル6F,35.662788,139.710771,青山天野クリニック,"内科, 外科, 消化器科"
港区,南青山５丁目,-,東京都港区南青山5丁目1-22 青山ライズスクエア3階,35.664309,139.7122065,医療法人社団青南会 青山内科医院,"内科, 外科, 消化器科, 循環器科, 肛門科"
港区,南青山５丁目,-,東京都港区南青山5丁目1-18 ボヌール青山1階,35.663913,139.712436,医療法人社団青友会 岡林医院,"内科, 消化器科, 循環器科"
港区,南青山５丁目,-,東京都港区南青山五丁目6-24 南青山ステラハウス3階,35.663868,139.7118105,医療法人社団輝幸会 足のクリニック 表参道,"内科, 整形外科, 形成外科, 皮膚科"
港区,南青山５丁目,-,東京都港区南青山5丁目14-7 アヴァン南青山B1,35.660358,139.7131965,南青山スキンケアクリニック,皮膚科
港区,南青山５丁目,-,東京都港区南青山五丁目11-2 SANWA南青山ビル4F,35.662239,139.7118465,メディカル・スキン・ブティック青山,皮膚科
港区,南青山５丁目,-,東京都港区南青山5丁目12-6 青山第2和田ビル3F,35.66133,139.713507,東京青山クリニック青山本院,美容外科
港区,南青山５丁目,-,東京都港区南青山5丁目9-15 青山OHMOTOビル3F,35.662995,139.711365,表参道ヘレネクリニック,"美容外科, 皮膚科, 婦人科, 麻酔科"
港区,南青山５丁目,-,東京都港区南青山5丁目6-26 青山246ビル8F,35.664003,139.7119005,湘南美容クリニック表参道院,"美容外科, 美容皮膚科"
港区,南青山５丁目,-,東京都港区南青山5-4-3 南青山 泉ビル3F,35.66313,139.7146275,泉ウィメンズクリニック,婦人科
港区,南青山５丁目,-,東京都港区南青山5丁目4-19 ジ・アッパーレジデンシィーズ・ミナミアオヤマ1階,35.661807,139.715019,東京HARTクリニック,婦人科
港区,南青山５丁目,-,東京都港区南青山五丁目15-1,35.660583,139.713714,平田肛門科医院,肛門科
港区,南青山４丁目,-,東京都港区南青山四丁目6-2,35.666613,139.7196495,青山高橋矯正歯科医院,矯正歯科
港区,南青山４丁目,-,東京都港区南青山四丁目20-14,35.6643,139.7156355,関谷クリニック南青山,"形成外科, 美容外科"
港区,南青山４丁目,-,東京都港区南青山4丁目1-3 セントラル青山,35.667477,139.718493,TSデンタルクリニック青山,歯科
港区,南青山４丁目,-,東京都港区南青山4丁目9-30 三恵ビル2F,35.667387,139.7180115,高橋歯科医院,歯科
港区,南青山４丁目,-,東京都港区南青山4丁目9-17,35.666415,139.718097,大塚歯科医院,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
港区,南青山４丁目,-,東京都港区南青山四丁目21-26 RUELLE青山C棟3F,35.663679,139.7151135,CORTES DENTISTA 表参道,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科"
港区,南青山４丁目,-,東京都港区南青山4-2-6 南青山426ビル2F,35.665947,139.7203965,ザ・デンティスト南青山,"歯科, 歯科口腔外科"
港区,南青山４丁目,-,東京都港区南青山4-9-29 サタール青山2階,35.667279,139.717917,吉本メディカルクリニック,"心療内科, 精神科"
港区,南青山４丁目,-,東京都港区南青山4丁目9-22 アウラビルB1階,35.666676,139.717449,青木医院,精神科
港区,南青山４丁目,-,東京都港区南青山四丁目9-17,35.666415,139.718097,南青山おおつかクリニック,"内科, 消化器科, 小児科"
港区,南青山４丁目,-,東京都港区南青山4丁目2-4 シャトー青山第三101号,35.666181,139.720356,医療法人社団 スリープクリニック青山,"内科, 心療内科, 精神科, 耳鼻いんこう科"
港区,南青山４丁目,-,東京都港区南青山四丁目21-26 RUELLE青山C-WING2F,35.663679,139.7151135,医療法人財団花椿会 南青山皮膚科スキンナビクリニック,皮膚科
港区,南青山３丁目,-,東京都港区南青山3丁目18-17 エイジービル2階,35.665065,139.7128905,医療法人社団たんぽぽ 工藤眼科クリニック,眼科
港区,南青山３丁目,-,東京都港区南青山3丁目18-17 青山十八番館ビル5F,35.665065,139.7128905,表参道矯正歯科,矯正歯科
港区,南青山３丁目,-,東京都港区南青山3-18-16 ル・ボワビル3F,35.66511,139.713291,アヴェニューセルクリニック,"形成外科, 皮膚科"
港区,南青山３丁目,-,東京都港区南青山3丁目18-16 ル・ボワビル4F,35.66511,139.713291,医療法人 アヴェニュー表参道クリニック,"形成外科, 皮膚科"
港区,南青山３丁目,-,東京都港区南青山3丁目16-1 南青山巴ビル3F,35.664534,139.714722,南青山TOKUNAKAクリニック,"形成外科, 美容外科, 皮膚科, 眼科"
港区,南青山３丁目,-,東京都港区南青山3丁目15-9 ウォールナットビラ2F,35.664624,139.7152305,青山ホワイテリアデンタルクリニック,歯科
港区,南青山３丁目,-,東京都港区南青山3丁目18-20 ワークス南青山6F,35.665317,139.713003,医療法人社団孝歯会 タカシデンタルクリニック,歯科
港区,南青山３丁目,-,東京都港区南青山3丁目13-22 善光堂ビル4階,35.665749,139.713408,医療法人社団 ウケデンタルオフィス表参道,歯科
港区,南青山３丁目,-,東京都港区南青山3丁目15-6 リップルスクエア Dビル3階,35.66511,139.7156265,オーラルケアクリニック青山,歯科
港区,南青山３丁目,-,東京都港区南青山三丁目1-36 青山丸竹ビル4F,35.668665,139.71591,医療法人社団EPSDC 宮下歯科,歯科
港区,南青山３丁目,-,東京都港区南青山3丁目13-22 善光堂ビル4F,35.665749,139.713408,医療法人社団京和会 KU歯科クリニック 表参道,歯科
