指標名,ホテル,,,,,,,,
出典,Hotels.com,,,,,,,,
年次,GPCI2021,,,,,,,,
URL,https://hotels.com/,,,,,,,,
備考,GPCI-2020：1332軒　GPCI-2021：1649軒,,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,室数,ホテルURL
渋谷区,道玄坂２丁目,-,"2-19-3, Dogenzaka, Shibuya-ku, Tokyo, 150-0043, Tokyo, Japan",35.659101,139.696358,Shibuya Dogenzaka Lions 516,2.5,1,https://www.hotels.com/ho1543377248
渋谷区,幡ケ谷２丁目,-,"2-30-2 Hatagaya, Tokyo, 151-0072, Tokyo, Japan",35.675892,139.671288,Himalaya Cloud Hotel,2.5,19,https://www.hotels.com/ho1281614816
港区,虎ノ門４丁目,虎ノ門,"4-1-1 Toranomon, Minato-ku, Tokyo, 105-0001, Tokyo, Japan",35.665367,139.745367,"The Tokyo EDITION, Toranomon",5,206,https://www.hotels.com/ho1567815872
港区,東新橋１丁目,虎ノ門広域,"1-9-1 Higashi-Shinbashi, Minato-ku, Tokyo, 105-7337, Tokyo-to, Japan",35.663410,139.761360,Conrad Tokyo,5,290,https://www.hotels.com/ho231056
港区,虎ノ門２丁目,虎ノ門,"2-10-4 Toranomon, Minato-ku, Tokyo, 105-0001, Tokyo, Japan",35.666957,139.744206,The Okura Tokyo,5,508,https://www.hotels.com/ho1067678368
港区,虎ノ門１丁目,虎ノ門,"1-23-4 Toranomon, Minato-ku, Tokyo, 105-0001, Tokyo-to, Japan",35.667233,139.749697,Andaz Tokyo Toranomon Hills - a concept by Hyatt,5,164,https://www.hotels.com/ho452693
港区,六本木６丁目,六本木,"6-10-3 Roppongi, Tokyo, 160-0032, Tokyo-to, Japan",35.659747,139.727865,Grand Hyatt Tokyo,5,387,https://www.hotels.com/ho211493
港区,赤坂９丁目,六本木,"Tokyo Midtown 9-7-1 Akasaka Minato-ku, Tokyo, 107-6245, Tokyo-to, Japan",35.666778,139.731256,"The Ritz-Carlton, Tokyo",5,245,https://www.hotels.com/ho252642
港区,北青山２丁目,-,"2-7-13 Kita-Aoyama, Tokyo, 107-0061, Japan",35.670641,139.718071,Hotel Allamanda Aoyama Tokyo,4.5,42,https://www.hotels.com/ho599249
港区,芝公園４丁目,-,"4-8-1 Shibakoen Minato-ku, Tokyo, 105-8563, Tokyo-to, Japan",35.654410,139.746890,The Prince Park Tower Tokyo,5,603,https://www.hotels.com/ho228229
港区,海岸１丁目,-,"1-16-2 Kaigan, Tokyo, 105-8576, Tokyo-to, Japan",35.653162,139.762092,"InterContinental Tokyo Bay, an IHG Hotel",4.5,330,https://www.hotels.com/ho119987
港区,赤坂１丁目,虎ノ門,"1-12-33 Akasaka Minato, Tokyo, 107-0052, Tokyo-to, Japan",35.668343,139.740587,"InterContinental ANA Tokyo, an IHG Hotel",4.5,844,https://www.hotels.com/ho126669
港区,台場１丁目,-,"1-9-1 Daiba, Minato-ku, Tokyo, 135-8625, Japan",35.626920,139.770814,Hilton Tokyo Odaiba,4.5,453,https://www.hotels.com/ho127950
港区,港南２丁目,-,"26-32/F Shinagawa East One Tower, Tokyo, 108-0000, Tokyo-to, Japan",35.627819,139.740351,"The Strings by InterContinental Tokyo, an IHG Hotel",4.5,206,https://www.hotels.com/ho266494
港区,海岸１丁目,-,"1-10-30 Kaigan, Minato-ku, Tokyo, 105-0022, Tokyo, Japan",35.655958,139.762868,"mesm Tokyo, Autograph Collection",4.5,265,https://www.hotels.com/ho1366909408
港区,高輪３丁目,-,"3-13-1 Takanawa, Tokyo, 108-8612, Tokyo-to, Japan",35.630910,139.735980,"The Prince Sakura Tower Tokyo, Autograph Collection",4.5,288,https://www.hotels.com/ho145443
港区,台場２丁目,-,"2-6-1 Daiba, Tokyo, 135-8701, Tokyo-to, Japan",35.625060,139.771680,Grand Nikko Tokyo Daiba,4.5,882,https://www.hotels.com/ho138781
港区,芝浦３丁目,-,"3 1 21 Shibaura, Tokyo, 1088566, Tokyo, Japan",35.645470,139.748650,Pullman Tokyo Tamachi,4.5,143,https://www.hotels.com/ho950150176
港区,東新橋１丁目,虎ノ門広域,"1-6-3 Higashi-Shimbashi, Minato-ku, Tokyo, 105-8333, Tokyo, Japan",35.664080,139.760920,The Royal Park Hotel Iconic Tokyo Shiodome,4,490,https://www.hotels.com/ho205955
港区,高輪３丁目,-,"3-13-1 Takanawa Minato, Tokyo, 108-0074, Tokyo, Japan",35.630050,139.733491,Grand Prince Hotel Shin Takanawa,4,938,https://www.hotels.com/ho116523
港区,高輪３丁目,-,"3-13-1 Takanawa Minato, Tokyo, 108-8612, Tokyo-to, Japan",35.632057,139.735421,Grand Prince Hotel Takanawa,4,392,https://www.hotels.com/ho116521
港区,芝公園３丁目,虎ノ門,"3-3-1 Shibakoen Minato, Tokyo, 105-8560, Tokyo-to, Japan",35.658960,139.748140,Tokyo Prince Hotel,4,462,https://www.hotels.com/ho125443
港区,高輪３丁目,-,"Takanawa 3-13-1, Minato-ku, Shinagawa, Tokyo, 108-8612, Japan",35.632455,139.734841,Takanawa Hanakohro (Grand Prince Hotel Takanawa Annex),4,16,https://www.hotels.com/ho698972
港区,東新橋１丁目,虎ノ門広域,"1-7-1 Higashi-Shimbashi, Minato-ku, Tokyo, 105-7227, Tokyo, Japan",35.663500,139.759650,Park Hotel Tokyo,4,270,https://www.hotels.com/ho208182
港区,東麻布２丁目,-,"2-26-8, Higashiazabu, Minato-ku, Tokyo, 1060044, Tokyo, Japan",35.656208,139.740993,hotel azabu ten,4,9,https://www.hotels.com/ho1239030144
港区,新橋１丁目,虎ノ門広域,"1-2-6 Shimbashi, Minato, Tokyo, 105-0004, Tokyo, Japan",35.668543,139.757960,Daiichi Hotel Tokyo,4,278,https://www.hotels.com/ho219118
港区,白金台１丁目,-,"1-1-50 Shirokanedai, Minato-ku, Tokyo, 108-8640, Tokyo-to, Japan",35.639940,139.730150,Sheraton Miyako Hotel Tokyo,4,484,https://www.hotels.com/ho119381
港区,芝３丁目,-,"3-23-1 Shiba, Tokyo, 105-0014, Tokyo-to, Japan",35.651515,139.749046,Hotel The Celestine Tokyo Shiba,4,243,https://www.hotels.com/ho227796
港区,北青山２丁目,-,"2-14 Kitaaoyama, Tokyo, 107-0061, Tokyo, Japan",35.669529,139.715950,THE AOYAMA GRAND HOTEL,4,42,https://www.hotels.com/ho1504552352
港区,赤坂５丁目,赤坂,"5-2-33 Akasaka, Tokyo, 107-0052, Tokyo, Japan",35.672358,139.732676,Fraser Suites Akasaka Tokyo,4,224,https://www.hotels.com/ho1341247712
港区,新橋１丁目,虎ノ門広域,"1-6-6 Shimbashi, Minato-ku, Tokyo, 105-0004, Tokyo, Japan",35.667005,139.761513,karaksa hotel premier Tokyo Ginza,3.5,57,https://www.hotels.com/ho921269856
港区,六本木１丁目,虎ノ門,"1-6-2 Roppongi, Minato-ku, Tokyo, 106-0032, Tokyo-to, Japan",35.664366,139.738844,Hotel Villa Fontaine Grand Tokyo-Roppongi,3.5,189,https://www.hotels.com/ho328307
港区,赤坂６丁目,赤坂,"6-19-53 Akasaka, Tokyo, 107-0052, Tokyo, Japan",35.667664,139.733912,Roppongi Chic Villa,3.5,1,https://www.hotels.com/ho2061834752
港区,赤坂３丁目,赤坂,"3-12-3 Akasaka, Tokyo, 107-0052, Tokyo-to, Japan",35.673873,139.738020,Centurion Hotel Residential Akasaka,3.5,48,https://www.hotels.com/ho344837
港区,赤坂８丁目,赤坂,"8-12-12 Akasaka Minato-ku, Tokyo, 107--0052, Tokyo-to, Japan",35.670221,139.729695,1/3rd Residence Serviced Apartments Akasaka,3.5,5,https://www.hotels.com/ho435076
港区,東麻布２丁目,-,"2-15-9 Higashiazabu, Tokyo, 106-0044, Tokyo, Japan",35.657244,139.741295,Azabu Modern House,3.5,1,https://www.hotels.com/ho2015673376
港区,東新橋１丁目,虎ノ門広域,"1-9-2 Higashi-shinbashi, Minato-ku, Tokyo, 105-0021, Tokyo-to, Japan",35.661877,139.759296,Hotel Villa Fontaine Grand Tokyo-Shiodome,3.5,497,https://www.hotels.com/ho328480
港区,南青山２丁目,-,"2-4-9 Minamiaoyama, Tokyo, 107-0062, Tokyo, Japan",35.672390,139.723490,Aoyama 1chome Station Tokyo Japan,3.5,1,https://www.hotels.com/ho1472696768
港区,赤坂２丁目,赤坂,"2-14-34 Akasaka, Tokyo, 107-0052, Tokyo, Japan",35.672822,139.738004,Hotel REX Akasaka Tokyo,3.5,52,https://www.hotels.com/ho1138976384
港区,芝大門１丁目,-,"1-13-19 Shiba, Tokyo, 105-0014, Tokyo, Japan",35.658370,139.754750,GATE STAY PREMIUM Hamamatsucho,3.5,9,https://www.hotels.com/ho1485299648
港区,芝浦３丁目,-,"3-6-18 Shibaura, Minato-ku, Tokyo, 108-0023, Tokyo, Japan",35.642963,139.747722,Shizutetsu Hotel Prezio Tokyo Tamachi,3.5,189,https://www.hotels.com/ho1335142880
港区,三田２丁目,-,"2-10-12 Mita, Minato-ku, Tokyo, 108-0073, Tokyo, Japan",35.650597,139.744395,Mita Guest House,3.5,1,https://www.hotels.com/ho1922717920
港区,赤坂３丁目,赤坂,"Akasaka 3-11-8, Minato-ku, Tokyo, 107-0052, Japan",35.674392,139.737296,The Centurion Hotel Classic Akasaka,3.5,23,https://www.hotels.com/ho698333
港区,高輪４丁目,-,"4-10-30 Takanawa Minato-ku, Tokyo, 108-8611, Tokyo-to, Japan",35.627961,139.736711,Shinagawa Prince Hotel,3.5,3560,https://www.hotels.com/ho117610
港区,六本木６丁目,六本木,"6-7-11 Roppongi, Minato-ku, Tokyo, 106-0032, Japan",35.662065,139.732629,Candeo Hotels Tokyo Roppongi,3.5,149,https://www.hotels.com/ho613167040
港区,東新橋２丁目,虎ノ門広域,"2-14-24 Higashi-Shimbashi, Tokyo, 105-0021, Tokyo-to, Japan",35.660207,139.756739,Mitsui Garden Hotel Shiodome Italia-gai,3.5,372,https://www.hotels.com/ho338863
港区,芝公園２丁目,-,"2-5-20, Shibakouen, Tokyo, 105-8582, Tokyo-to, Japan",35.655674,139.750977,Hotel Mielparque Tokyo,3.5,122,https://www.hotels.com/ho396543
港区,赤坂２丁目,赤坂,"2-17-54 Akasaka, Tokyo, 107-0052, Japan",35.670075,139.738560,HOTEL MYSTAYS PREMIER Akasaka,3.5,327,https://www.hotels.com/ho593796
港区,赤坂３丁目,赤坂,"3-7-12 Akasaka, Tokyo, 1070, Tokyo, Japan",35.674707,139.737660,Best Western Hotel Fino Tokyo Akasaka,3.5,87,https://www.hotels.com/ho1458415136
港区,六本木４丁目,六本木,"7-14-4 Roppongi, Minato-ku, Tokyo, 106-0032, Japan",35.664018,139.731500,remm Roppongi,3.5,400,https://www.hotels.com/ho627102
港区,芝大門１丁目,-,"1-10-4 Shibadaimon, Tokyo, 105-0012, Tokyo, Japan",35.659267,139.753745,MONday Apart Hamamatsucho Daimon,3.5,20,https://www.hotels.com/ho1485294976
港区,新橋１丁目,虎ノ門広域,"1-1-13 Shinbashi, Tokyo, 105-0004, Tokyo, Japan",35.668916,139.756218,THE BLOSSOM HIBIYA,3.5,255,https://www.hotels.com/ho1128698944
港区,芝浦３丁目,-,"3-8-1 Shibaura, Tokyo, 108-0023, Tokyo-to, Japan",35.643618,139.750769,Hotel Gracery Tamachi,3.5,216,https://www.hotels.com/ho308475
港区,高輪４丁目,-,"Bureau Takanawa, 4-6-10 Takanawa, Tokyo, 108-0074, Tokyo, Japan",35.628353,139.733040,Bureau Takanawa,3.5,15,https://www.hotels.com/ho1891059360
港区,高輪２丁目,-,"2-17-1, Takanawa, Minato-ku, Tokyo, 108-0074, Tokyo, Japan",35.639764,139.739741,Araiya,3.5,1,https://www.hotels.com/ho644982
港区,浜松町１丁目,-,"1-8-5 Hamamatsucho, Tokyo, 105-0013, Tokyo-to, Japan",35.659160,139.756562,HOTEL MYSTAYS PREMIER Hamamatsucho,3.5,120,https://www.hotels.com/ho415966
港区,赤坂７丁目,赤坂,"7-6-13 Akasaka, Minato-ku, Tokyo, 107-0052, Tokyo-to, Japan",35.671550,139.733050,the b akasaka,3.5,162,https://www.hotels.com/ho228058
港区,高輪３丁目,-,"3-19-17 Takanawa, Tokyo, 1080074, Tokyo, Japan",35.633523,139.737870,Miyako City Tokyo Takanawa,3.5,199,https://www.hotels.com/ho876310144
港区,赤坂３丁目,赤坂,"3-18-1 Akasaka, Tokyo, 107-0052, Tokyo, Japan",35.675530,139.736520,Hotel Risveglio Akasaka,3.5,71,https://www.hotels.com/ho721113472
港区,高輪４丁目,-,"4-10-30 Takanawa, Tokyo, 108-8611, Tokyo, Japan",35.628564,139.736637,Shinagawa Prince Hotel N Tower,3.5,257,https://www.hotels.com/ho1040630336
港区,赤坂２丁目,赤坂,"2-Chome-17-55 Akasaka, Minato-ku, Tokyo, 107-0052, Tokyo, Japan",35.670410,139.737948,HOTEL SUI AKASAKA byABEST,3.5,120,https://www.hotels.com/ho859254720
港区,芝公園１丁目,-,"1-5-10 Shiba Koen, Minato-ku, Tokyo, 105-0011, Tokyo-to, Japan",35.658630,139.752530,Shiba Park Hotel,3.5,269,https://www.hotels.com/ho113908
港区,高輪４丁目,-,"4-10-30 Takanawa, Tokyo, 108-8611, Tokyo, Japan",35.627641,139.737179,Shinagawa Prince Hotel East Tower,3.5,919,https://www.hotels.com/ho1040630304
港区,赤坂４丁目,赤坂,"4-3, Akasaka, Tokyo, 107-0052, Tokyo, Japan",35.675187,139.735985,Hotel Vista Premio Tokyo Akasaka,3.5,140,https://www.hotels.com/ho719083456
港区,芝３丁目,-,"Shiba 3-chome-14-6, Minato Ward, Tokyo, 105-0014, Japan",35.653053,139.745788,Tokyo Diagonal Tower,3.5,1,https://www.hotels.com/ho2187640032
港区,西麻布１丁目,-,"1-11-6 Nishiazabu, Minato-ku, Tokyo, 106-0031, Tokyo-to, Japan",35.660145,139.724756,Roppongi Hotel S,3.5,47,https://www.hotels.com/ho433946
港区,六本木３丁目,六本木,"3-15-17 Roppongi, Tokyo, 106-0032, Tokyo, Japan",35.662075,139.736111,Mitsui Garden Hotel Roppongi Tokyo Premier,3.5,257,https://www.hotels.com/ho1248736544
港区,赤坂４丁目,赤坂,"4-10-21-101 Akasaka, Tokyo, 107-0052, Tokyo, Japan",35.673677,139.732499,Akasaka Compact Hotel,3,1,https://www.hotels.com/ho1485281504
港区,高輪１丁目,-,"1-5-19 Hill Top Takanawa 203 Takanawa, Tokyo, 108-0074, Tokyo, Japan",35.641227,139.737441,Hill Top Takanawa 9M9,3,1,https://www.hotels.com/ho2141871904
港区,三田４丁目,-,"4-6-3 Mita, Minato-ku, Tokyo, 108-0073, Tokyo, Japan",35.644585,139.738714,Mita House (Stay Gold),3,1,https://www.hotels.com/ho1735002016
港区,六本木６丁目,六本木,"6-1-23 Roppongi, Tokyo, 106-0032, Tokyo-to, Japan",35.662772,139.731639,Hotel Arca Torre Roppongi,3,76,https://www.hotels.com/ho336250
港区,芝３丁目,-,"3-12-9 Shiba, Tokyo, 105-0014, Tokyo, Japan",35.652492,139.746237,Sunshine Tower 202,3,1,https://www.hotels.com/ho1596407424
港区,新橋４丁目,虎ノ門広域,"Shinbashi 5-17-5, Minato-ku, Tokyo, 105-0004, Tokyo, Japan",35.664829,139.756263,Shimbashi ABC Home 2F,3,1,https://www.hotels.com/ho1912057920
港区,六本木３丁目,六本木,"3-9-8 Roppongi, Minato-ku, Tokyo, 106-0032, Tokyo-to, Japan",35.663734,139.733559,Comfort Inn Tokyo Roppongi,3,114,https://www.hotels.com/ho221667
港区,芝１丁目,-,"1-6-5 Shiba, Minato-ku, Tokyo, 105-0014, Tokyo-to, Japan",35.652036,139.755121,Hotel Villa Fontaine Tokyo-Hamamatsucho,3,119,https://www.hotels.com/ho328214
港区,芝浦４丁目,-,"Mita Twin Building East Wing, Tokyo, 108-0023, Tokyo-to, Japan",35.642874,139.745316,Hotel Villa Fontaine Grand Tokyo-Tamachi,3,173,https://www.hotels.com/ho328216
港区,赤坂６丁目,赤坂,"Akasaka 6-2-13, Minato-ku, Tokyo, 107-0052, Japan",35.671416,139.736630,Keio Presso Inn Akasaka,3,157,https://www.hotels.com/ho672344
港区,白金１丁目,-,"1-7-1 Shirokane, Tokyo, 108-0072, Tokyo, Japan",35.646376,139.731663,Elle’s Shirokane guest house,3,1,https://www.hotels.com/ho1503918752
港区,芝大門２丁目,-,"Hamamatsucho 2-7-18, Minato-ku, Tokyo, 105-0013, Japan",35.654265,139.754464,Sanco Inn Grande Tokyo Hamamatsucho,3,120,https://www.hotels.com/ho672818
港区,高輪４丁目,-,"4-23-2, Takanawa Minato-ku, Tokyo, 108-0074, Tokyo, Japan",35.626540,139.737420,Toyoko Inn Tokyo Shinagawa-eki Takanawa-guchi,3,180,https://www.hotels.com/ho672893
港区,芝大門１丁目,-,"1-18-14, Hamamatsucho, Tokyo, 105-0013, Tokyo-to, Japan",35.658111,139.754950,Hotel MyStays Hamamatsucho,3,105,https://www.hotels.com/ho468210
港区,赤坂４丁目,赤坂,"4-chome-7-16 Akasaka, Tokyo, 107-0052, Tokyo, Japan",35.675652,139.734033,Akasaka Residence,3,11,https://www.hotels.com/ho1618642272
港区,赤坂６丁目,赤坂,"6-15-17 Akasaka, Tokyo, 107-0052, Tokyo-to, Japan",35.669295,139.732557,Marroad Inn Akasaka,3,264,https://www.hotels.com/ho484723
港区,赤坂３丁目,赤坂,"3-19-3 Akasaka, Tokyo, 107-0052, Tokyo-to, Japan",35.675907,139.736561,Centurion Hotel Grand Akasaka,3,82,https://www.hotels.com/ho435589
港区,白金５丁目,-,"Shirokane 5-2-2, Tokyo, 108-0072, Tokyo, Japan",35.646219,139.726894,H2O Stay Hiroo Spacious House,3,1,https://www.hotels.com/ho1577637888
港区,高輪２丁目,-,"2-16-29 Takanawa, Minato-ku, Tokyo, 108-0074, Tokyo, Japan",35.638260,139.739385,Tokyu Stay Takanawa Sengakuji Ekimae,3,177,https://www.hotels.com/ho647431008
港区,新橋６丁目,虎ノ門広域,"6-10-3, Shimbashi, Minato-ku, Tokyo, 105-0004, Tokyo-to, Japan",35.661325,139.755372,APA Hotel Shimbashi Onarimon,3,153,https://www.hotels.com/ho378494
港区,浜松町２丁目,-,"2-2-1 Hamamatsu, Tokyo, 105-0013, Tokyo, Japan",35.655449,139.754760,Super Hotel Tokyo Hamamatsucho,3,99,https://www.hotels.com/ho1173381952
港区,海岸１丁目,-,"Kaigan 1-13-3, Tokyo, 105-0022, Tokyo, Japan",35.654349,139.762138,HOTEL TAVINOS HAMAMATSUCHO,3,188,https://www.hotels.com/ho1047746752
港区,六本木２丁目,六本木,"2-3-9 Roppongi, Tokyo, 106-0032, Tokyo-to, Japan",35.666353,139.737758,APA Hotel Roppongi Itchome Ekimae,3,142,https://www.hotels.com/ho403191
港区,新橋５丁目,虎ノ門広域,"5-16-4 Shimbashi, Minato-ku, Tokyo, 105-0004, Tokyo, Japan",35.662536,139.756186,Super Hotel Shinbashi Karasumoriguchi,3,74,https://www.hotels.com/ho1177821472
港区,芝４丁目,-,"4-4-8 Siba Minato-ku, Tokyo, 105-8563, Tokyo, Japan",35.648530,139.750097,APA Hotel Mita-Ekimae,3,155,https://www.hotels.com/ho419733
港区,芝公園１丁目,-,"1-1-26 Shiba Daimon, Minato-ku, Tokyo, 105-0012, Tokyo, Japan",35.659367,139.752499,Keio Presso Inn Hamamatsucho,3,339,https://www.hotels.com/ho611320768
港区,赤坂３丁目,赤坂,"3-10-9 Akasaka, Tokyo, 107-0052, Tokyo-to, Japan",35.675620,139.737230,Akasaka Granbell Hotel,3,61,https://www.hotels.com/ho337793
港区,新橋５丁目,虎ノ門広域,"5-6-3 Shimbashi, Tokyo, Tokyo-to, Japan",35.663854,139.754196,Concieria Shimbashi Crossia,3,120,https://www.hotels.com/ho452662
港区,赤坂２丁目,赤坂,"2-6-14 Akasaka, Minato-ku, Tokyo, 107-0052, Tokyo, Japan",35.672060,139.739047,Henn na Hotel Tokyo Akasaka,3,116,https://www.hotels.com/ho643936096
港区,新橋３丁目,虎ノ門広域,"3-6-8 Shimbashi, Minato-ku, Tokyo, 105-0004, Tokyo, Japan",35.665815,139.755146,Candeo Hotels Tokyo Shimbashi,3,126,https://www.hotels.com/ho652562368
港区,芝大門１丁目,-,"1-2-7 Shiba-Daimon, Tokyo, 105-0012, Tokyo-to, Japan",35.659581,139.754533,Sotetsu Fresa Inn Hamamatsucho Daimon,3,190,https://www.hotels.com/ho395663
港区,新橋６丁目,虎ノ門広域,"6-20-8 Shimbashi, Minato-ku, Tokyo, 105-0004, Tokyo, Japan",35.660799,139.754305,Hotel Wing International Shimbashi Onarimon,3,93,https://www.hotels.com/ho1053529888
港区,三田３丁目,-,"3-11-26 Mita, Tokyo, 108-0073, Tokyo, Japan",35.640650,139.741340,KEIKYU EX INN SHINAGAWA SENGAKUJI-STATION,3,120,https://www.hotels.com/ho926956928
港区,東新橋２丁目,虎ノ門広域,"2-3-16 Higashishinbashi, Tokyo, 105-0021, Tokyo, Japan",35.661785,139.757591,unito SHIODOME,3,1,https://www.hotels.com/ho2078461984
港区,新橋４丁目,虎ノ門広域,"4-23-1 Shimbashi Minato-ku, Tokyo, 105-0004, Tokyo-to, Japan",35.663661,139.757073,Tokyu Stay Shimbashi,3,221,https://www.hotels.com/ho453744
港区,新橋４丁目,虎ノ門広域,"4-10-2 Shinbashi, Tokyo, 105-0004, Tokyo-to, Japan",35.664819,139.756013,Sotetsu Fresa Inn Shinbashi-Karasumoriguchi,3,220,https://www.hotels.com/ho314516
港区,南青山２丁目,-,"Minami-aoyama 2-27-18 Minato-ku, Tokyo, 107-0062, Tokyo-to, Japan",35.668631,139.716669,Tokyu Stay Aoyama Premier,3,170,https://www.hotels.com/ho371879
港区,芝浦１丁目,-,"1-3-10 Shibaura, Minato-ku, Tokyo, 105-0023, Tokyo-to, Japan",35.649770,139.755730,Chisun Hotel Hamamatsucho,3,304,https://www.hotels.com/ho257347
港区,六本木３丁目,六本木,"3-10-1 Roppongi, Minato-ku, Tokyo, 106-0032, Tokyo, Japan",35.663260,139.733610,Sotetsu Fresa Inn Tokyo-Roppongi,3,201,https://www.hotels.com/ho699885
港区,海岸１丁目,-,"1-11-2 Kaigan, Minato-ku, Tokyo, 105-0022, Tokyo, Japan",35.655100,139.762450,Bayside Hotel Azur Takeshiba Hamamatsucho,3,122,https://www.hotels.com/ho355849
港区,赤坂３丁目,赤坂,"3-16-7 Akasaka, Tokyo, 107-0052, Tokyo-to, Japan",35.674633,139.736274,Super Hotel Lohas Akasaka,3,157,https://www.hotels.com/ho544520
港区,浜松町１丁目,-,"1-16-11 Hamamatsucho, Tokyo, 105-0013, Japan",35.658109,139.756441,MusBee Tokyo Hamamatsucho,3,29,https://www.hotels.com/ho700393088
港区,西麻布１丁目,-,"1-8-12 Nishiazabu, Minato-ku, Tokyo, 106-0031, Tokyo, Japan",35.660606,139.724953,IBASHO Roppongi,3,1,https://www.hotels.com/ho1551495936
港区,南青山７丁目,-,"7-1-5 Minami Aoyama, Tokyo, 107-0062, Tokyo, Japan",35.658600,139.713540,Shimane Inn Aoyama,3,48,https://www.hotels.com/ho313859392
港区,西新橋１丁目,虎ノ門,"1-19-5 Nishishinbashi, Tokyo, 105-0003, Tokyo, Japan",35.667812,139.752817,East Toranomon - KANDO -,3,1,https://www.hotels.com/ho1545278400
港区,西麻布１丁目,-,"1-chome-3-2 Nishiazabu, Tokyo, 106-0031, Tokyo, Japan",35.662430,139.726993,Hotel Glanz Cascata,3,26,https://www.hotels.com/ho1504635264
港区,芝３丁目,-,"3-12-9 Shiba, Tokyo, 105-0014, Tokyo, Japan",35.652450,139.746228,Sunshine Tower 201,3,1,https://www.hotels.com/ho1595830080
港区,海岸３丁目,-,"Kaigan 3-17-9, Tokyo, 108-0022, Tokyo, Japan",35.643100,139.755639,REGALO Shibaura 601,3,1,https://www.hotels.com/ho1624002720
港区,麻布十番２丁目,-,"2-21-3 Azabu Juban, Tokyo, 106-0045, Japan",35.654453,139.736879,HOTEL THE GLANZ,3,21,https://www.hotels.com/ho629896384
港区,高輪２丁目,-,"2-16-30, Takanawa, Tokyo, 108-0074, Tokyo-to, Japan",35.638024,139.739416,APA Hotel Shinagawa Sengakuji-Ekimae,3,563,https://www.hotels.com/ho545073
港区,麻布十番１丁目,-,"1-5-23, Azabujuban, Minato-ku, Tokyo, 1060045, Tokyo, Japan",35.656679,139.733757,The Lively Azabujuban Tokyo,3,62,https://www.hotels.com/ho1224169824
港区,新橋５丁目,虎ノ門広域,"5/29/02, Tokyo, 105-0004, Tokyo, Japan",35.662614,139.755772,Rooms,3,1,https://www.hotels.com/ho730618304
港区,芝１丁目,-,"1-8-18 Shiba, Tokyo, 105-0014, Tokyo-to, Japan",35.650846,139.755224,Kuretake Inn Premium Hamamatsucho,3,40,https://www.hotels.com/ho365070
港区,芝２丁目,-,"2-18-9 Shiba, Minato-ku, Tokyo, 105-0014, Tokyo, Japan",35.651548,139.750700,shiba park 2F,3,1,https://www.hotels.com/ho1889862624
港区,芝浦３丁目,-,"3-14-21 Shibaura Minato-ku, Tokyo, 108-0023, Tokyo-to, Japan",35.642816,139.747783,Sotetsu Fresa Inn Tokyo-Tamachi,3,139,https://www.hotels.com/ho422806
港区,浜松町１丁目,-,"Tokyo, Tokyo, Japan",35.658597,139.755950,Tobu Highline Daimon,3,1,https://www.hotels.com/ho1728418976
港区,東麻布１丁目,-,"Higashiazabu 1-29-9, Tokyo, 106-0044, Tokyo, Japan",35.655517,139.743281,Tasuki Azabu,3,1,https://www.hotels.com/ho1575086560
港区,浜松町１丁目,-,"1-24 Hamamatsucho, Minato-ku, Tokyo, 105-0013, Tokyo, Japan",35.657332,139.756331,Henn na Hotel Tokyo Hamamatsucho,3,118,https://www.hotels.com/ho643937664
港区,東麻布１丁目,-,"1-8-2, HIGASHI-AZABU, Tokyo, 106-0044, TOKYO, Japan",35.657070,139.743180,NIBUNNO,3,2,https://www.hotels.com/ho867354496
港区,芝２丁目,-,"2-chome-18-9 Shiba, Tokyo, 105-0014, Tokyo-to, Japan",35.651548,139.750700,shiba park,3,1,https://www.hotels.com/ho1874377536
港区,高輪４丁目,-,"Takanawa 4-7-6, Minato-ku, Tokyo, 108-0074, Japan",35.629409,139.733200,Shinagawa Tobu Hotel,3,190,https://www.hotels.com/ho2471264
港区,西麻布３丁目,-,"4-4-5 Nishiazabu, Tokyo, 106-0031, Tokyo-to, Japan",35.656946,139.723904,APA Hotel Nishiazabu,3,193,https://www.hotels.com/ho226756
港区,赤坂３丁目,赤坂,"3-21-7 Akasaka, Minato-ku, Tokyo, 107-0052, Tokyo-to, Japan",35.676613,139.736222,the b akasaka-mitsuke,3,122,https://www.hotels.com/ho349747
港区,南麻布４丁目,-,"4-13-8 4F Minamiazabu, Minato, Tokyo, 106-0047, Tokyo, Japan",35.646852,139.724193,IBASHO Hiroo 4F,3,1,https://www.hotels.com/ho1419756160
港区,六本木２丁目,六本木,"2-3-11 Roppongi, Tokyo, 106-0032, Tokyo, Japan",35.666299,139.737329,APA HOTEL Roppongi Six,3,1001,https://www.hotels.com/ho1662096736
港区,芝５丁目,-,"5-23-14 Shiba, Tokyo, 108-0014, Tokyo, Japan",35.648017,139.745604,Tamachi station 2 minutes walk,3,1,https://www.hotels.com/ho1347356416
港区,赤坂６丁目,赤坂,"6-3-17 Akasaka, Minato-ku, Tokyo, 107-0052, Tokyo-to, Japan",35.671280,139.735410,Sotetsu Fresa Inn Tokyo-Akasaka,3,139,https://www.hotels.com/ho251725
港区,浜松町１丁目,-,"1-19-14 Hamamatsucho, Tokyo, 105-0013, Japan",35.658067,139.755670,Meitetsu Inn Hamamatsucho,3,144,https://www.hotels.com/ho604022
